char,deltaup,deltadown,downtime,uptime,char_index,user
n,0.208385944366,0.0852749347687,4.86860203743,4.95388293266,19,megan
=,0.671010017395,0.0683310031891,5.47128105164,5.53961801529,20,megan
c,0.319070100784,0.0523951053619,5.73795604706,5.79035687447,21,megan
a,0.30988407135,0.0568330287933,5.9910068512,6.04784584045,22,megan
t,0.164663076401,0.0711081027985,6.0845618248,6.15567684174,23,megan
c,0.231173992157,0.0566818714142,6.25905394554,6.31574201584,24,megan
h,0.181485891342,0.070524930954,6.37001395226,6.44055104256,25,megan
=,0.836244821548,0.0354568958282,7.17080283165,7.20626592636,26,megan
4,0.317513942719,0.0583839416504,7.42993283272,7.48832297325,27,megan
5,0.235528945923,0.0492570400238,7.61620497704,7.66546797752,28,megan
;,0.465311050415,0.06010389328,8.02141094208,8.08152294159,29,megan
;,0.187952041626,0.0372049808502,8.17215800285,8.20936989784,30,megan
;,0,0.0475180149078,0,0.0475239753723,0,megan
;,0.21066904068,0.0754239559174,0.135244846344,0.210675001144,1,megan
9,0.575651884079,0.0792050361633,0.631691932678,0.710902929306,2,megan
2,0.308325052261,0.0806410312653,0.859375953674,0.940022945404,3,megan
=,0.653379201889,0.0818002223969,1.43095397949,1.51276302338,4,megan
d,0.352609157562,0.082160949707,1.7014029026,1.78356981277,5,megan
i,0.30927491188,0.0736389160156,1.93703889847,2.01068401337,6,megan
s,0.252418994904,0.0609669685364,2.12849092484,2.18946385384,7,megan
t,0.223472833633,0.0605709552765,2.29139089584,2.35197281837,8,megan
a,0.169533014297,0.0610690116882,2.3998568058,2.46093201637,9,megan
n,0.465678930283,0.0509538650513,2.81458091736,2.86554193497,10,megan
c,0.20960688591,0.0570359230042,2.96715283394,3.02419495583,11,megan
e,0.29680109024,0.0482981204987,3.21565485001,3.26395893097,12,megan
=,0.3347260952,0.0694260597229,3.48095488548,3.55038785934,13,megan
c,0.40300989151,0.0655238628387,3.81844186783,3.88397192955,14,megan
o,0.211217880249,0.0652170181274,3.96444201469,4.02966499329,15,megan
m,0.294042110443,0.0539100170135,4.20457196236,4.2584939003,16,megan
m,0.202105998993,0.0567049980164,4.34997582436,4.40668582916,17,megan
o,0.192574977875,0.0718789100647,4.47067189217,4.54255700111,18,megan
n,0.188684940338,0.0634229183197,4.59593391418,4.65936279297,19,megan
=,0.6535987854,0.0651497840881,5.1843829155,5.24953889847,20,megan
c,0.338364839554,0.0648510456085,5.45789790154,5.52275300026,21,megan
a,0.353363990784,0.0609819889069,5.75027894974,5.81126594543,22,megan
t,0.189704179764,0.0627291202545,5.87725400925,5.93998980522,23,megan
c,0.258990049362,0.0795090198517,6.05673480034,6.13625001907,24,megan
h,0.237128973007,0.0693669319153,6.22449588776,6.29387497902,25,megan
=,0.489587068558,0.0708141326904,6.64326882362,6.71408891678,26,megan
4,0.402931928635,0.0693018436432,6.97689986229,7.04620695114,27,megan
5,0.23685002327,0.0524220466614,7.1613278389,7.21375584602,28,megan
;,0.225156068802,0.0472412109375,7.33924198151,7.38648986816,29,megan
;,0.182333230972,0.0668880939484,7.45468688011,7.5215818882,30,megan
;,0,0.0687441825867,0,0.0687499046326,0,megan
;,0.22399020195,0.0655200481415,0.158470869064,0.22399687767,1,megan
9,0.493374824524,0.0622179508209,0.589627027512,0.651851892471,2,megan
2,0.310436010361,0.0676019191742,0.83246088028,0.900069952011,3,megan
=,0.3983938694,0.0606198310852,1.17023301125,1.23086380959,4,megan
d,0.3424680233,0.0769200325012,1.43578290939,1.51270985603,5,megan
i,0.224757909775,0.0594260692596,1.60111498833,1.66054797173,6,megan
s,0.230755090714,0.0524599552155,1.77940988541,1.83187699318,7,megan
t,0.174128055573,0.0567691326141,1.89676785469,1.95354795456,8,megan
a,0.222970962524,0.0831229686737,2.03661680222,2.11974787712,9,megan
n,0.237743139267,0.0442199707031,2.23013997078,2.27436685562,10,megan
c,0.23455786705,0.0580439567566,2.40665483475,2.46470499039,11,megan
e,0.289705991745,0.0509309768677,2.64542794228,2.69636797905,12,megan
=,0.397038936615,0.0668170452118,2.97565102577,3.04247498512,13,megan
c,0.276113986969,0.0627579689026,3.18900680542,3.25177192688,14,megan
o,0.190358161926,0.0542080402374,3.32515597343,3.37937188148,15,megan
m,0.282421827316,0.053416967392,3.55415892601,3.60758900642,16,megan
m,0.198642015457,0.0626628398895,3.69014191628,3.75281095505,17,megan
o,0.270080804825,0.0632967948914,3.89692497253,3.96022891998,18,megan
n,0.200585842133,0.0551378726959,4.04237389565,4.09751701355,19,megan
=,0.323868989944,0.0693130493164,4.2969288826,4.36624884605,20,megan
c,0.287476062775,0.0576961040497,4.52670884132,4.58441185951,21,megan
a,0.312840938568,0.063453912735,4.77609586716,4.83955693245,22,megan
t,0.18620800972,0.0791940689087,4.88310980797,4.96230983734,23,megan
c,0.266335010529,0.0537638664246,5.09568190575,5.14945101738,24,megan
h,0.163358926773,0.0697391033173,5.18929696083,5.25905179977,25,megan
=,0.60377907753,0.0774619579315,5.71561789513,5.79308700562,26,megan
4,0.647883892059,0.075376033783,6.28812599182,6.36350893974,27,megan
5,0.331559181213,0.0594689846039,6.56021595001,6.61969089508,28,megan
;,0.635120868683,0.0668749809265,7.12846088409,7.19534397125,29,megan
;,0.200922966003,0.0668590068817,7.26252579689,7.32939291,30,megan
;,0,0.0647690296173,0,0.0647749900818,0,megan
;,0.220655918121,0.0768508911133,0.143805027008,0.22066116333,1,megan
9,0.435409069061,0.061359167099,0.517856121063,0.579219102859,2,megan
2,0.250019073486,0.0748479366302,0.693027019501,0.76788020134,3,megan
=,0.501910924911,0.0584011077881,1.13653516769,1.19494509697,4,megan
d,0.366687059402,0.0700500011444,1.43317317963,1.50322699547,5,megan
i,0.203487157822,0.0678269863129,1.56883406639,1.63666510582,6,megan
s,0.223999977112,0.064285993576,1.72854804993,1.79283809662,7,megan
t,0.192740917206,0.0581409931183,1.86314702034,1.92129611969,8,megan
a,0.187857866287,0.0598049163818,1.99120020866,2.05101013184,9,megan
n,0.212150096893,0.070876121521,2.13247418404,2.20335698128,10,megan
c,0.230011940002,0.0591988563538,2.30328798294,2.36249113083,11,megan
e,0.277317047119,0.0453870296478,2.53521704674,2.58061003685,12,megan
=,0.309800863266,0.0790019035339,2.76601600647,2.84502410889,13,megan
c,0.271652936935,0.0524189472198,2.98524999619,3.03767514229,14,megan
o,0.241303920746,0.0623288154602,3.16422319412,3.22656011581,15,megan
m,0.250397920609,0.0369091033936,3.37771201134,3.41463208199,16,megan
m,0.198014974594,0.057785987854,3.51794314384,3.57573413849,17,megan
o,0.238368034363,0.0541799068451,3.70213007927,3.75631713867,18,megan
n,0.289417982101,0.0542449951172,3.93730401993,3.99155402184,19,megan
=,0.35383105278,0.0708711147308,4.2202641964,4.29114103317,20,megan
c,0.335752010345,0.0676770210266,4.48833918571,4.55602216721,21,megan
a,0.342040061951,0.0777080059052,4.75267100334,4.83038520813,22,megan
t,0.260893106461,0.0765020847321,4.93706202507,5.01357007027,23,megan
c,0.288773059845,0.0627009868622,5.16313409805,5.22584104538,24,megan
h,0.213436841965,0.0666069984436,5.3099629879,5.37658119202,25,megan
=,0.580914020538,0.0662710666656,5.82460713387,5.89088320732,26,megan
4,0.317232131958,0.0648889541626,6.07695007324,6.14184498787,27,megan
5,0.257486820221,0.0454568862915,6.28898000717,6.33444309235,28,megan
;,0.283829927444,0.058394908905,6.51441407204,6.5728161335,29,megan
;,0.178467035294,0.0354859828949,6.65739607811,6.69288802147,30,megan
;,0,0.042622089386,0,0.0426290035248,0,megan
;,0.208286046982,0.0754549503326,0.132832050323,0.208292961121,1,megan
9,0.574966907501,0.0934000015259,0.614398956299,0.707805156708,2,megan
2,0.261245012283,0.0694389343262,0.80620598793,0.875648975372,3,megan
=,0.640281915665,0.0793380737305,1.36714911461,1.4464931488,4,megan
d,0.419310092926,0.0770070552826,1.70945215225,1.786465168,5,megan
i,0.192137002945,0.0707800388336,1.83080911636,1.90159511566,6,megan
s,0.238883018494,0.0765359401703,1.99315595627,2.06969809532,7,megan
t,0.186674118042,0.069568157196,2.11026215553,2.17983913422,8,megan
a,0.182747125626,0.0456891059875,2.24732017517,2.2930150032,9,megan
n,0.208035945892,0.063747882843,2.3916079998,2.45536208153,10,megan
c,0.195414066315,0.0535190105438,2.53350305557,2.58702898026,11,megan
e,0.27289390564,0.0481870174408,2.75820994377,2.8064031601,12,megan
=,0.473392963409,0.0891749858856,3.14242815971,3.23161005974,13,megan
c,0.588958978653,0.0706238746643,3.66076207161,3.73139405251,14,megan
o,0.246927022934,0.0708401203156,3.83684897423,3.90769600868,15,megan
m,0.286098957062,0.0499830245972,4.07296395302,4.12295913696,16,megan
m,0.203034162521,0.0623500347137,4.21364998817,4.27600598335,17,megan
o,0.219913005829,0.0633671283722,4.37019610405,4.43356895447,18,megan
n,0.221503019333,0.0877568721771,4.50394201279,4.59170603752,19,megan
=,0.769155025482,0.092139005661,5.18095803261,5.27310299873,20,megan
c,0.298112869263,0.0582270622253,5.42084407806,5.47907710075,21,megan
a,0.352028131485,0.0705530643463,5.7023191452,5.77287817001,22,megan
t,0.255802154541,0.0881311893463,5.8699901104,5.95812702179,23,megan
c,0.249936103821,0.0633769035339,6.05654907227,6.11993217468,24,megan
h,0.23957490921,0.0948851108551,6.2012360096,6.29613494873,25,megan
=,0.817063093185,0.0806939601898,6.93760800362,7.01830816269,26,megan
4,0.379911899567,0.078076839447,7.23944306374,7.31752610207,27,megan
5,0.244822978973,0.04922914505,7.43503713608,7.48427200317,28,megan
;,0.582643032074,0.0443499088287,7.9733300209,8.01768612862,29,megan
;,0.200053930283,0.0638279914856,8.1095559597,8.17339015007,30,megan
;,0,0.0620279312134,0,0.0620360374451,0,megan
;,0.205884933472,0.0721528530121,0.133733034134,0.205893039703,1,megan
9,0.452653884888,0.0778088569641,0.508578062057,0.586394071579,2,megan
2,0.383630990982,0.0763981342316,0.815810918808,0.892216920853,3,megan
=,0.613523006439,0.0749700069427,1.35436201096,1.42934298515,4,megan
d,0.382688999176,0.0593509674072,1.67770195007,1.73706007004,5,megan
i,0.20484495163,0.0696120262146,1.81293511391,1.88255405426,6,megan
s,0.231137990952,0.0523188114166,1.99175405502,2.044080019,7,megan
t,0.195363998413,0.0590941905975,2.12802290916,2.18712806702,8,megan
a,0.195149183273,0.0526311397552,2.27054190636,2.32317996025,9,megan
n,0.236157178879,0.0781202316284,2.42857909203,2.50670599937,10,megan
c,0.199345111847,0.0523478984833,2.57557702065,2.62793111801,11,megan
e,0.286626815796,0.0540750026703,2.80812811852,2.86221003532,12,megan
=,0.646726131439,0.0906591415405,3.36419796944,3.45485901833,13,megan
c,0.303487062454,0.0766360759735,3.59104800224,3.66768813133,14,megan
o,0.230572223663,0.0471320152283,3.77448606491,3.8216240406,15,megan
m,0.203984975815,0.0609259605408,3.91754293442,3.97848010063,16,megan
m,0.215387821198,0.0604679584503,4.07246494293,4.13294005394,17,megan
o,0.248179912567,0.0795428752899,4.24110293388,4.32065200806,18,megan
n,0.182285070419,0.0597071647644,4.36368012428,4.42339396477,19,megan
=,0.662136077881,0.0726919174194,4.95312404633,5.0258231163,20,megan
c,0.332643032074,0.0413451194763,5.24442195892,5.28577399254,21,megan
a,0.290242910385,0.0583028793335,5.47636198997,5.53467202187,22,megan
t,0.198526859283,0.0753087997437,5.59958100319,5.67489600182,23,megan
c,0.234191894531,0.0735840797424,5.76018810272,5.83377790451,24,megan
h,0.176946163177,0.0739541053772,5.86317491531,5.93714594841,25,megan
=,0.724766969681,0.0816869735718,6.50626111031,6.58795404434,26,megan
4,0.37696313858,0.0527141094208,6.83050990105,6.88322997093,27,megan
5,0.240397930145,0.0520129203796,7.01889491081,7.07091403008,28,megan
;,0.386276006699,0.0552299022675,7.34994006157,7.40517711639,29,megan
;,0.200517892838,0.0534040927887,7.49705410004,7.55046510696,30,megan
;,0,0.0600109100342,0,0.0600171089172,0,megan
;,0.23327589035,0.0916538238525,0.141623020172,0.233282089233,1,megan
9,0.431130886078,0.0882029533386,0.484549999237,0.572760105133,2,megan
2,0.32950592041,0.0810408592224,0.733015060425,0.81406211853,3,megan
=,0.35090303421,0.0676770210266,1.01624011993,1.08392620087,4,megan
d,0.367805957794,0.082102060318,1.3019452095,1.38405299187,5,megan
i,0.208389043808,0.0669391155243,1.44339513779,1.51034021378,6,megan
s,0.228956222534,0.0553240776062,1.6170270443,1.67235708237,7,megan
t,0.170320987701,0.0566580295563,1.73068809509,1.7873570919,8,megan
a,0.185853004456,0.0690500736237,1.84749317169,1.91654801369,9,megan
n,0.216379165649,0.052460193634,2.01141214371,2.06387805939,10,megan
c,0.20686006546,0.0485739707947,2.16969704628,2.21827721596,11,megan
e,0.295300960541,0.0566370487213,2.40836215019,2.46500515938,12,megan
=,0.321264982224,0.0722258090973,2.65740013123,2.72963309288,13,megan
c,0.249334812164,0.0535109043121,2.85322499275,2.90674304962,14,megan
o,0.240036964417,0.0570230484009,3.03623819351,3.09326815605,15,megan
m,0.241542100906,0.0483860969543,3.2293920517,3.27779006958,16,megan
m,0.190335988998,0.0495657920837,3.37016510963,3.4197371006,17,megan
o,0.201610803604,0.0652649402618,3.5065100193,3.57178211212,18,megan
n,0.191654920578,0.0569698810577,3.6411960125,3.69817209244,19,megan
=,0.287597894669,0.0637350082397,3.86505913734,3.92880010605,20,megan
c,0.729506015778,0.0581068992615,4.53645801544,4.59457015991,21,megan
a,0.398257017136,0.0863599777222,4.84835505486,4.93472099304,22,megan
t,0.245936870575,0.0821468830109,5.01214504242,5.09429812431,23,megan
c,0.265326023102,0.0778460502625,5.19962501526,5.27747702599,24,megan
h,0.168512105942,0.0918900966644,5.27624511719,5.36814498901,25,megan
=,0.454652070999,0.0753049850464,5.65559411049,5.730905056,26,megan
4,0.330002784729,0.0567779541016,5.92882013321,5.9856030941,27,megan
5,0.210471153259,0.0457282066345,6.09356212616,6.13929605484,28,megan
;,0.251697063446,0.0492689609528,6.29598903656,6.34526515007,29,megan
;,0.197788000107,0.0568149089813,6.43696212769,6.49378418922,30,megan
;,0,0.053878068924,0,0.0538849830627,0,megan
;,0.215381860733,0.0801877975464,0.135194063187,0.21538901329,1,megan
9,0.40309882164,0.0767869949341,0.461504936218,0.538300037384,2,megan
2,0.342164039612,0.0865008831024,0.717170953751,0.803674936295,3,megan
=,0.406858921051,0.0935070514679,1.03052306175,1.12403392792,4,megan
d,0.536689996719,0.0507099628448,1.51650309563,1.56721711159,5,megan
i,0.178369998932,0.0734310150146,1.62144207954,1.69487690926,6,megan
s,0.207354068756,0.0558109283447,1.77298498154,1.828799963,7,megan
t,0.190543889999,0.0513920783997,1.91213607788,1.96353507042,8,megan
a,0.155548095703,0.0571069717407,2.01057696342,2.06768989563,9,megan
n,0.198684930801,0.0726408958435,2.13662195206,2.20926809311,10,megan
c,0.196800947189,0.0443439483643,2.28907799721,2.33342790604,11,megan
e,0.263095855713,0.0552608966827,2.49691200256,2.5521800518,12,megan
=,0.223348855972,0.0666799545288,2.6535820961,2.72026801109,13,megan
c,0.255043983459,0.0591688156128,2.84945702553,2.90863204002,14,megan
o,0.207491874695,0.0569579601288,2.99998998642,3.05695509911,15,megan
m,0.182070970535,0.0438249111176,3.13823509216,3.18206691742,16,megan
m,0.18350982666,0.0542588233948,3.26748991013,3.32175111771,17,megan
o,0.197901964188,0.0755209922791,3.38987112045,3.46539402008,18,megan
n,0.16873383522,0.0557768344879,3.50282692909,3.55860805511,19,megan
=,0.594691991806,0.0623331069946,4.03518509865,4.09752392769,20,megan
c,0.298053026199,0.0467779636383,4.28645992279,4.33324408531,21,megan
a,0.297656059265,0.0679950714111,4.51612091064,4.58412194252,22,megan
t,0.160891056061,0.0509841442108,4.62602806091,4.67701792717,23,megan
c,0.243975162506,0.0721731185913,4.79783010483,4.87000894547,24,megan
h,0.207973003387,0.0708138942719,4.9349861145,5.0058131218,25,megan
=,0.815440893173,0.0806109905243,5.66981911659,5.75043606758,26,megan
4,0.350536108017,0.0496001243591,5.97075510025,6.02036094666,27,megan
5,0.228366136551,0.0408580303192,6.15826201439,6.19912695885,28,megan
;,0.251898050308,0.0523881912231,6.35777211189,6.41016793251,29,megan
;,0.199568033218,0.0605659484863,6.49677491188,6.55734801292,30,megan
;,0,0.058965921402,0,0.0589718818665,0,megan
;,0.221708774567,0.0731749534607,0.14853310585,0.22171497345,1,megan
9,0.395354986191,0.0580048561096,0.485882997513,0.543895959854,2,megan
2,0.539819002151,0.0835771560669,0.942125082016,1.0257101059,3,megan
=,0.653096199036,0.0650811195374,1.53013706207,1.59523010254,4,megan
d,0.339759111404,0.0611310005188,1.80876708031,1.86990594864,5,megan
i,0.204481840134,0.0550940036774,1.95815706253,2.01325702667,6,megan
s,0.19538807869,0.0722141265869,2.08133101463,2.15355110168,7,megan
t,0.2350730896,0.0636899471283,2.25271105766,2.31641387939,8,megan
a,0.19006896019,0.0655629634857,2.37721896172,2.44278907776,9,megan
n,0.212342023849,0.0584030151367,2.5311589241,2.5895690918,10,megan
c,0.17711186409,0.0697638988495,2.63850688934,2.70827794075,11,megan
e,0.319437026978,0.0512080192566,2.90673494339,2.95794987679,12,megan
=,0.320350885391,0.0867788791656,3.14030694962,3.22709298134,13,megan
c,0.290399074554,0.0556201934814,3.37508702278,3.43071293831,14,megan
o,0.228098154068,0.0481851100922,3.55499792099,3.6031908989,15,megan
m,0.257209062576,0.0528120994568,3.75939488411,3.8122189045,16,megan
m,0.190402984619,0.0510549545288,3.89874505997,3.94980597496,17,megan
o,0.207149028778,0.0622489452362,4.04364490509,4.10590004921,18,megan
n,0.210120916367,0.0668208599091,4.18694400787,4.25377106667,19,megan
=,0.337776899338,0.0652129650116,4.4595079422,4.52472805977,20,megan
c,0.31377196312,0.0471129417419,4.72616791725,4.77328705788,21,megan
a,0.305337905884,0.0612359046936,4.97026991844,5.03151202202,22,megan
t,0.214328050613,0.0680401325226,5.11655807495,5.18460488319,23,megan
c,0.209035158157,0.0637969970703,5.26179599762,5.32559895515,24,megan
h,0.255532979965,0.0754041671753,5.44192290306,5.51733994484,25,megan
=,0.493201971054,0.0722148418427,5.86291193962,5.93513298035,26,megan
4,0.43701505661,0.0609250068665,6.23900198936,6.29993200302,27,megan
5,0.245820999146,0.0542211532593,6.43060207367,6.48482894897,28,megan
;,0.332607984543,0.0566418170929,6.7065680027,6.76321601868,29,megan
;,0.191424846649,0.0595109462738,6.83848190308,6.89800000191,30,megan
